day,revenue_hotel,revenue_ota,bookings_direct,bookings_ota,avg_occupancy,inventory_day0,inventory_day1,inventory_day2,inventory_day3,inventory_day4
37,5711.25,923.6500000000001,22,58,0.232,73,74,81,77,73
38,3989.5,652.9250000000001,15,41,0.23466666666666666,73,81,74,73,78
39,4894.05,844.0250000000001,16,53,0.24000000000000002,79,74,70,76,64
40,3970.5599999999995,188.79000000000002,19,29,0.24133333333333334,74,70,76,63,76
41,5154.870000000001,716.0999999999999,26,44,0.252,69,75,62,76,75
42,4481.0999999999985,227.85000000000002,19,35,0.25133333333333335,74,61,74,75,69
43,4086.950000000001,159.24999999999997,25,25,0.2573333333333333,59,73,73,68,68
44,6111.65,891.8000000000001,29,56,0.26866666666666666,70,69,68,68,71
45,5538.35,796.25,27,50,0.27599999999999997,69,67,66,71,68
46,5213.5,812.1750000000001,22,51,0.2813333333333334,67,66,70,68,76
47,4632.089999999998,221.34000000000003,22,34,0.284,66,69,66,75,63
48,4541.0700000000015,400.365,16,41,0.2866666666666667,68,65,74,59,73
49,4771.109999999999,227.85000000000002,23,35,0.29600000000000004,65,73,57,72,69
50,4255.249999999998,334.425,19,35,0.29933333333333334,72,55,71,66,70
51,5876.0,748.475,34,47,0.31199999999999994,55,70,65,70,67
52,4695.7,668.85,23,42,0.31266666666666665,70,65,69,67,65
53,4291.599999999999,605.15,22,38,0.3313333333333333,65,66,67,64,62
54,3988.6799999999994,195.3,18,30,0.328,66,66,64,62,53
55,4054.5300000000007,312.48,19,32,0.32866666666666666,66,64,61,52,61
56,4241.009999999999,214.83,18,33,0.32599999999999996,64,60,51,60,63
57,4752.099999999998,391.755,20,41,0.32999999999999996,60,48,58,61,63
58,4298.0,652.9250000000001,19,41,0.3293333333333333,48,56,60,63,68
59,5034.949999999999,512.8199999999999,24,37,0.31799999999999995,55,60,62,68,62
60,5889.149999999995,803.88,15,58,0.316,59,62,67,61,71
61,6008.699999999999,583.3380000000001,32,43,0.324,59,65,59,68,67
62,5252.654999999996,437.50350000000003,20,43,0.32399999999999995,65,58,66,67,59
63,6071.909999999996,427.329,31,42,0.33399999999999996,58,66,66,58,48
64,5008.049999999998,554.4,21,40,0.334,66,65,56,47,69
65,7258.199999999995,831.5999999999999,28,60,0.34199999999999997,64,55,45,65,60
66,4820.649999999999,540.54,20,39,0.348,55,45,64,57,58
67,5111.999999999996,679.14,14,49,0.34666666666666673,44,63,57,58,63
68,5810.279999999997,437.50350000000003,27,43,0.3453333333333333,62,54,58,62,71
69,6284.639999999994,518.8995,25,51,0.36533333333333323,52,57,62,68,68
70,6120.359999999997,417.1545,32,41,0.36399999999999993,55,60,67,66,52
71,5884.899999999997,679.14,22,49,0.368,60,66,65,51,61
72,6838.849999999994,887.04,20,64,0.37466666666666665,66,62,50,61,64
73,5995.249999999996,665.28,25,48,0.392,61,48,59,62,64
74,5952.799999999997,637.56,26,46,0.402,48,58,61,62,51
75,5410.774999999996,427.329,23,42,0.4086666666666667,57,58,61,49,69
76,6254.2549999999965,457.8525,30,45,0.42066666666666663,55,61,49,68,61
77,5679.239999999996,437.50350000000003,25,43,0.4266666666666667,61,46,66,60,44
78,6708.049999999996,803.88,24,58,0.4353333333333334,45,65,57,41,49
79,5687.599999999997,665.28,21,48,0.434,65,56,39,47,42
80,6217.999999999998,609.8399999999999,32,44,0.4553333333333334,56,37,46,41,61
81,5256.949999999997,679.14,16,49,0.4600000000000001,37,46,41,60,47
82,6429.989999999994,508.725,27,50,0.45933333333333337,46,39,60,46,50
83,4122.004999999999,305.235,20,30,0.45999999999999996,35,58,46,48,49
84,5390.079999999996,427.329,23,42,0.45,58,45,47,44,47
85,5292.999999999998,623.6999999999999,20,45,0.4633333333333333,43,47,43,45,43
86,6727.899999999998,637.56,35,46,0.47,45,40,43,42,51
87,5916.699999999996,734.5799999999999,20,53,0.4699999999999999,39,40,41,49,56
88,5631.1,693.0,30,40,0.464,40,41,46,53,62
89,5181.744999999997,396.8055,23,39,0.464,41,46,52,60,53
90,9370.017999999996,768.6504,30,60,0.4613333333333334,46,51,60,51,45
91,7188.661199999999,563.67696,25,44,0.4546666666666666,50,59,50,44,41
92,7673.899999999996,815.92,28,47,0.4593333333333333,59,50,43,40,51
93,6614.499999999996,781.1999999999999,20,45,0.48066666666666674,50,42,39,50,44
94,6979.799999999997,711.76,27,41,0.48666666666666675,40,38,49,42,49
95,8015.299999999999,1323.7000000000003,22,61,0.4853333333333333,37,48,42,48,46
96,7180.901999999998,653.3528399999999,18,51,0.47800000000000004,48,40,48,45,45
97,7371.307599999997,614.92032,23,48,0.4886666666666667,39,46,45,43,55
98,6666.247599999999,512.4336,24,40,0.48800000000000004,45,44,43,55,51
99,7457.299999999996,850.64,24,49,0.48533333333333323,44,43,54,50,45
100,5864.399999999997,729.12,16,42,0.48799999999999993,43,52,50,43,52
101,6155.399999999997,763.8399999999999,17,44,0.484,52,49,41,51,59
102,7972.099999999997,781.1999999999999,32,45,0.4893333333333334,49,39,50,57,50
103,7948.259199999997,704.5962,21,55,0.5033333333333334,39,49,52,49,36
104,6574.3759999999975,589.29864,17,46,0.5033333333333334,49,52,48,35,46
105,6892.889999999998,589.29864,20,46,0.5053333333333333,50,47,34,46,41
106,7246.699999999995,815.92,24,47,0.5146666666666668,47,32,46,38,50
107,6831.599999999995,885.36,17,51,0.518,32,44,37,50,36
108,7240.799999999996,920.0799999999999,19,53,0.514,44,33,49,35,44
109,7072.999999999996,746.48,26,43,0.5186666666666667,32,47,34,44,54
110,7437.1187999999975,653.3528399999999,20,51,0.5106666666666666,45,34,43,54,41
111,6171.749599999997,512.4336,19,40,0.51,33,41,51,40,44
112,8738.724799999996,819.8937599999999,19,64,0.5046666666666666,41,49,40,44,59
113,7302.299999999996,833.28,24,48,0.5086666666666667,49,38,42,56,34
114,7909.9999999999945,833.28,29,48,0.5213333333333334,38,42,55,33,43
115,8169.899999999996,833.28,32,48,0.5293333333333333,42,55,32,41,50
116,7730.099999999995,920.0799999999999,23,53,0.5433333333333333,54,32,40,48,38
117,8768.664799999997,743.0287199999999,26,58,0.56,32,40,47,37,41
118,9317.700799999997,743.0287199999999,31,58,0.5626666666666668,40,47,37,40,40
119,7993.913999999999,589.29864,31,46,0.5640000000000001,46,36,39,36,42
120,9896.265000000001,1141.5600000000002,29,60,0.574,34,37,34,40,41
121,7376.175000000006,1284.2549999999999,16,54,0.5760000000000001,37,32,39,40,41
122,7959.689999999997,818.1180000000002,28,43,0.5813333333333333,31,37,38,41,44
123,10727.595000000005,1545.8625,36,65,0.5886666666666666,36,34,38,43,36
124,7900.5,595.35,26,42,0.5906666666666668,34,37,42,34,42
125,7400.0,567.0,24,40,0.5860000000000002,36,40,33,42,24
126,7448.25,524.475,27,37,0.5813333333333334,40,31,41,24,24
127,7342.200000000004,1165.3425,20,49,0.5806666666666668,31,40,24,23,26
128,7422.255000000006,1284.2549999999999,16,54,0.5760000000000001,39,24,21,24,34
129,9092.970000000001,1084.4820000000002,25,57,0.5733333333333335,24,21,22,33,47
130,8162.055000000003,1141.56,28,48,0.572,20,20,30,43,40
131,6596.75,538.65,18,38,0.5693333333333334,20,30,43,39,33
132,7524.0,609.525,22,43,0.5666666666666667,29,40,39,32,33
133,8286.0,751.2750000000001,19,53,0.56,40,37,32,32,42
134,9292.995000000004,1355.6025,29,57,0.5599999999999999,37,32,31,41,29
135,8791.65,989.3520000000002,26,52,0.5726666666666667,31,30,37,28,46
136,9638.685000000001,1084.4820000000002,29,57,0.5700000000000001,30,37,28,43,50
137,7777.710000000005,1212.9075,22,51,0.5653333333333334,36,27,42,49,46
138,8789.75,652.0500000000001,29,46,0.57,27,40,46,44,41
139,6895.5,510.3,23,36,0.5593333333333332,39,46,42,37,51
140,9275.0,666.225,33,47,0.5626666666666666,45,41,35,48,39
141,8491.184999999998,837.1440000000001,31,44,0.574,40,31,47,37,25
142,8844.525000000005,1379.385,25,58,0.582,31,46,35,21,27
143,11624.310000000005,1236.6900000000003,39,65,0.5899999999999999,44,34,19,25,38
144,7577.684999999998,799.0920000000001,26,42,0.5953333333333334,34,17,23,36,47
145,7212.0,552.825,23,39,0.59,17,21,36,47,18
146,8769.5,652.0500000000001,29,46,0.5860000000000001,20,33,43,17,46
147,8832.75,680.4000000000001,28,48,0.5833333333333334,32,39,15,43,38
148,6902.865000000003,1022.6474999999999,21,43,0.5793333333333334,39,14,43,34,34
149,8106.210000000005,1189.125,25,50,0.59,12,41,33,33,44
150,8000.46,970.3260000000001,21,51,0.5706666666666667,39,32,31,43,38
151,9921.5,1019.1999999999999,36,56,0.584,32,27,42,37,37
152,8025.299999999998,663.7049999999999,23,49,0.5913333333333333,26,40,35,35,38
153,8552.55,663.7049999999999,28,49,0.5893333333333332,39,35,35,33,31
154,7620.45,636.6149999999999,22,47,0.5813333333333333,35,35,33,30,39
155,9466.5,1319.5,33,58,0.5893333333333334,35,32,29,36,36
156,7926.0,978.25,32,43,0.6046666666666667,30,28,36,35,36
157,7553.0,928.1999999999999,20,51,0.6033333333333333,28,35,35,36,32
158,9014.0,1251.25,32,55,0.6046666666666667,34,33,35,30,47
159,7332.449999999999,636.6149999999999,19,47,0.6026666666666667,33,35,29,47,36
160,8437.500000000002,541.8,36,40,0.6146666666666667,34,26,46,30,44
161,7447.950000000003,446.98499999999996,34,33,0.6146666666666667,21,46,30,42,31
162,8768.0,1160.25,33,51,0.6153333333333333,45,29,40,29,23
163,9651.0,1073.8,31,59,0.634,26,36,27,21,35
164,8299.0,1055.6,20,58,0.6359999999999999,36,26,21,34,35
165,9159.0,1228.5,34,54,0.6493333333333333,22,19,33,33,34
166,8933.099999999997,717.8849999999999,27,53,0.644,17,32,31,34,20
167,8096.700000000003,555.3449999999999,31,41,0.6340000000000001,31,29,33,19,31
168,8768.099999999997,704.3399999999999,28,52,0.6386666666666667,29,31,18,27,27
169,8025.0,1160.25,27,51,0.6399999999999999,31,18,27,23,35
170,8014.5,1183.0,26,52,0.6359999999999999,18,26,22,34,30
171,6853.0,728.0,24,40,0.6319999999999999,26,20,32,29,43
172,7632.0,1251.25,20,55,0.6366666666666666,19,31,27,43,32
173,8708.999999999995,785.6099999999999,20,58,0.6306666666666667,31,25,42,29,25
174,7515.1500000000015,555.3449999999999,27,41,0.638,23,41,29,24,28
175,9472.649999999998,690.795,35,51,0.6326666666666666,40,28,24,23,24
176,8221.5,1228.5,26,54,0.6473333333333334,28,23,19,20,30
177,7323.0,1046.5,25,46,0.6460000000000001,21,17,19,28,41
178,8101.0,855.4,28,47,0.6506666666666667,17,18,27,40,31
179,8656.0,1046.5,38,46,0.654,18,26,39,30,32
180,7660.3499999999985,663.7049999999999,20,49,0.64,26,37,29,30,44
181,9465.096199999998,1120.2857399999998,27,61,0.6473333333333335,37,27,28,42,27
182,9388.372199999998,973.3630199999998,34,53,0.6553333333333333,27,26,39,23,21
183,8080.903550000001,1130.735025,29,51,0.6526666666666667,24,39,20,17,39
184,8504.187849999998,496.63656000000003,19,56,0.6573333333333333,38,20,16,39,18
185,8336.075200000007,1188.3803400000002,14,67,0.658,17,14,39,17,42
186,8175.9233,434.55699000000004,23,49,0.6479999999999999,14,37,15,40,33
187,8230.010199999997,936.6323399999998,25,51,0.638,37,14,39,28,28
188,8192.144349999995,881.5363199999998,28,48,0.65,14,34,27,27,22
189,9231.560249999999,1157.0164199999997,23,63,0.6446666666666666,34,26,23,19,24
190,9082.915500000006,993.2731200000001,30,56,0.6546666666666667,26,23,17,24,41
191,9191.7418,390.21444,37,44,0.662,23,14,23,40,29
192,8550.804900000006,1011.0101400000001,25,57,0.6553333333333333,13,23,39,28,30
193,9291.63475,478.89954,28,54,0.652,22,39,28,29,39
194,8164.915849999998,1010.0936999999998,21,55,0.6513333333333333,37,27,28,36,11
195,7947.474899999997,1010.0936999999998,19,55,0.656,27,28,35,10,41
196,8237.065399999996,991.7283599999998,23,54,0.6533333333333334,28,34,8,41,28
197,7972.077250000004,886.8510000000001,26,50,0.6553333333333332,33,8,40,27,40
198,7226.049999999999,425.68848,16,48,0.6599999999999999,8,38,27,40,22
199,7511.109250000003,780.42888,27,44,0.6499999999999999,37,27,39,20,33
200,9838.200300000008,1206.1173600000002,26,68,0.6706666666666666,24,39,17,32,22
201,10011.978099999998,1101.9203999999997,33,60,0.684,37,15,30,18,26
202,7698.727149999998,991.7283599999998,18,54,0.6833333333333333,15,28,17,24,37
203,9326.859999999997,1083.5550599999997,28,59,0.674,27,16,21,36,19
204,9718.655000000006,1028.7471600000001,34,58,0.6666666666666666,14,21,36,17,17
205,8491.518549999999,452.29401,24,51,0.6626666666666666,21,36,15,15,33
206,8377.494850000005,886.8510000000001,29,50,0.6586666666666666,35,13,15,32,34
207,8403.970699999998,452.29401,23,51,0.6626666666666667,13,13,30,33,38
208,8643.726499999999,1101.9203999999997,20,60,0.6579999999999999,11,29,32,38,21
209,9046.805449999996,1028.4590399999997,28,56,0.6466666666666667,29,32,35,20,37
210,10090.686699999995,1028.4590399999997,37,56,0.6486666666666667,32,34,19,36,18
211,7969.478550000003,833.63994,28,47,0.6546666666666667,32,18,32,16,11
212,8501.250000000002,408.66,27,42,0.6626666666666666,16,30,14,8,38
213,10780.199999999992,1420.5800000000002,22,73,0.6553333333333332,29,14,6,36,31
214,8602.350000000002,437.85,25,45,0.6526666666666666,14,6,36,31,39
215,10940.469999999998,1332.9540000000002,29,71,0.6506666666666666,4,36,28,36,33
216,10431.399999999994,1642.7250000000001,30,70,0.638,35,27,35,33,32
217,10607.794999999993,1666.1925,30,71,0.6533333333333334,26,33,31,30,30
218,11027.899999999992,1303.8200000000002,30,67,0.6573333333333333,29,30,30,28,26
219,9428.750000000005,505.96000000000004,24,52,0.6526666666666666,30,30,28,25,33
220,8666.749999999995,1089.76,20,56,0.6579999999999999,29,27,24,32,36
221,9555.050000000008,603.26,15,62,0.66,25,24,32,34,40
222,7960.875,1032.5700000000002,18,55,0.6539999999999999,24,31,33,39,22
223,9375.630000000003,957.474,34,51,0.6606666666666665,31,31,36,21,26
224,10711.989999999998,1295.406,29,69,0.6713333333333332,31,36,20,21,32
225,10258.299999999992,1167.6000000000001,30,60,0.6826666666666668,36,18,21,32,31
226,10338.549999999992,1323.28,23,68,0.6886666666666666,18,18,30,28,27
227,12479.149999999994,1556.8000000000002,30,80,0.6939999999999997,15,30,28,26,15
228,10278.50000000001,612.99,20,63,0.6946666666666667,30,28,23,14,27
229,11032.274999999998,1107.6660000000002,40,59,0.7073333333333333,28,21,12,24,35
230,9397.810000000001,1107.6660000000002,27,59,0.7266666666666666,20,12,23,32,11
231,10642.34,1107.6660000000002,38,59,0.7306666666666666,11,22,29,7,24
232,9497.599999999995,1109.22,26,57,0.7286666666666667,22,29,6,24,31
233,12293.999999999996,1556.8000000000002,28,80,0.7346666666666668,28,5,20,28,28
234,11123.349999999995,1167.6000000000001,37,60,0.7413333333333333,4,19,25,27,22
235,10969.799999999992,1342.74,28,69,0.7233333333333334,18,24,27,21,22
236,8782.504999999997,1163.988,18,62,0.7126666666666668,23,27,20,21,22
237,10190.019999999993,1619.2575000000002,29,69,0.7173333333333333,27,18,21,21,20
238,9611.859999999997,1239.084,22,66,0.714,17,18,20,19,16
239,10639.899999999992,1245.44,28,64,0.7166666666666667,16,20,19,15,23
240,10360.049999999992,1187.06,30,61,0.7173333333333332,20,19,14,20,12
241,10005.599999999993,1187.06,27,61,0.7160000000000001,17,12,18,11,16
242,9793.300000000005,486.5,29,50,0.7126666666666668,10,17,9,15,17
243,5970.750000000002,670.32,19,36,0.7073333333333333,16,9,13,16,27
244,8122.499999999997,949.62,23,51,0.7120000000000001,8,12,13,26,29
245,9214.049999999997,1024.1000000000001,30,55,0.706,11,12,24,28,35
246,6845.5,770.0,22,44,0.7046666666666667,12,23,28,35,35
247,7039.25,350.0,23,40,0.7,23,27,34,33,21
248,6907.25,700.0,27,40,0.6986666666666665,27,33,33,19,39
249,7496.25,428.75,18,49,0.6993333333333334,33,31,19,39,21
250,8440.749999999998,968.24,26,52,0.7033333333333333,30,19,39,18,17
251,8905.299999999996,1061.3400000000001,25,57,0.706,19,38,17,13,36
252,8180.449999999999,912.38,27,49,0.7100000000000002,37,16,11,35,32
253,7732.25,927.5,22,53,0.7233333333333333,16,9,33,32,24
254,7859.25,367.5,28,42,0.7140000000000001,9,33,31,24,14
255,8836.5,962.5,30,55,0.7119999999999999,31,30,23,12,25
256,6764.25,332.5,23,38,0.7140000000000002,30,20,11,24,15
257,9537.049999999992,1210.3,23,65,0.722,20,9,23,13,21
258,6832.400000000001,819.2800000000001,19,44,0.7233333333333333,9,22,13,21,27
259,9032.6,1396.5,27,60,0.7173333333333333,21,12,20,26,16
260,7942.0,927.5,24,53,0.7240000000000001,11,19,26,16,36
261,8047.0,411.25,25,47,0.7206666666666667,17,26,10,35,25
262,9237.75,1050.0,29,60,0.7206666666666666,25,10,33,25,10
263,9473.25,1102.5,28,63,0.7193333333333333,8,31,24,9,17
264,7404.3,856.5200000000001,22,46,0.7093333333333333,31,22,6,17,32
265,6532.200000000002,651.7,24,35,0.7120000000000001,20,5,15,30,29
266,6984.4,1093.925,20,47,0.7159999999999999,5,14,28,28,30
267,7661.5,1246.875,21,57,0.6993333333333334,13,27,26,28,28
268,8108.75,420.0,25,48,0.6926666666666664,26,23,26,27,16
269,8415.0,875.0,31,50,0.6966666666666667,23,26,26,13,30
270,8007.25,962.5,23,55,0.6986666666666667,25,24,13,27,12
271,7199.1,800.6600000000001,23,43,0.7033333333333334,24,12,25,12,34
272,7158.25,837.9000000000001,21,45,0.6986666666666664,12,25,11,34,22
273,7303.5,837.2,26,52,0.6893333333333334,25,8,34,20,36
274,8213.75,885.5000000000001,31,55,0.7046666666666667,6,32,19,35,22
275,7008.5,925.75,30,46,0.6873333333333334,32,17,33,20,29
276,7215.75,885.5000000000001,21,55,0.6960000000000001,16,32,20,26,18
277,6143.75,595.7,27,37,0.6973333333333334,30,19,25,16,32
278,7166.0,901.6000000000001,21,56,0.7020000000000001,19,25,16,31,14
279,5866.0,708.4000000000001,19,44,0.6966666666666665,25,16,29,12,33
280,8143.25,982.1000000000001,26,61,0.698,15,28,9,31,22
281,6774.0,772.8000000000001,24,48,0.6980000000000001,27,9,29,19,19
282,6410.5,265.65000000000003,30,33,0.6966666666666667,9,28,18,17,33
283,7329.75,949.9000000000001,19,59,0.6793333333333332,27,17,17,30,31
284,7893.0,386.40000000000003,29,48,0.6833333333333335,15,16,29,28,20
285,7865.0,853.3000000000001,30,53,0.6759999999999999,15,28,26,19,34
286,8550.5,901.6000000000001,35,56,0.6753333333333333,27,26,18,30,26
287,7872.75,901.6000000000001,28,56,0.6826666666666666,26,16,27,26,22
288,8991.0,1046.5,30,65,0.6826666666666666,16,26,23,20,22
289,5477.0,289.8,17,36,0.6773333333333332,26,23,17,21,26
290,7214.5,821.1,25,51,0.6713333333333332,22,16,19,25,23
291,6843.25,370.3,20,46,0.6706666666666666,16,19,22,23,24
292,7013.75,837.2,23,52,0.6606666666666666,18,22,18,21,35
293,7607.0,821.1,30,51,0.6593333333333333,19,16,21,34,40
294,6219.75,853.3000000000001,14,53,0.6413333333333334,16,20,34,40,26
295,7328.25,772.8000000000001,29,48,0.6333333333333333,20,32,37,24,32
296,6675.25,362.25000000000006,20,45,0.63,31,35,23,28,17
297,6939.5,788.9000000000001,24,49,0.6333333333333333,34,23,27,16,29
298,6999.5,322.0,28,40,0.644,23,25,13,27,41
299,6490.75,708.4000000000001,25,44,0.6353333333333333,25,13,25,41,30
300,7295.0,869.4000000000001,24,54,0.646,12,22,40,26,39
301,6550.75,740.6,24,46,0.6333333333333332,22,40,24,38,24
302,5528.75,660.1,17,41,0.6313333333333333,39,24,37,24,39
303,7357.0,330.05,31,41,0.6433333333333333,22,37,22,37,34
304,4496.25,631.75,22,38,0.632,36,22,34,32,44
305,3892.75,598.5,16,36,0.6320000000000001,20,33,29,44,36
306,3765.5700000000006,524.16,19,32,0.6266666666666666,31,28,44,32,34
307,4049.19,540.54,22,33,0.618,24,44,32,32,29
308,3944.34,573.3,19,35,0.6246666666666666,44,29,30,28,34
309,3216.0,219.45000000000005,17,22,0.6313333333333333,29,30,28,33,33
310,3821.75,259.35,21,26,0.6253333333333333,30,27,32,31,17
311,3837.5,279.30000000000007,19,28,0.6293333333333333,27,31,30,16,33
312,3936.5,319.20000000000005,17,32,0.6193333333333333,30,28,14,32,23
313,3391.17,343.97999999999996,24,21,0.6140000000000001,28,13,32,20,31
314,4782.059999999997,819.0,16,50,0.6146666666666666,13,32,18,29,51
315,3598.95,606.06,12,37,0.5993333333333333,31,17,29,51,44
316,4575.5,681.625,20,41,0.5940000000000001,17,28,51,42,30
317,3444.75,159.60000000000002,17,24,0.5793333333333331,28,51,42,28,48
318,4216.0,309.225,21,31,0.576,50,41,28,45,25
319,3672.0,532.0,17,32,0.5853333333333334,40,27,44,25,40
320,3216.1500000000005,393.12,19,24,0.584,27,44,24,39,43
321,4491.9,622.4399999999999,23,38,0.5806666666666666,44,24,36,41,31
322,4235.459999999999,294.84,23,30,0.5813333333333334,23,35,39,28,32
323,4146.25,631.75,17,38,0.5766666666666667,35,39,27,30,43
324,3132.25,209.47500000000002,18,21,0.572,38,26,28,43,39
325,3286.5,172.9,13,26,0.56,26,28,42,39,39
326,4261.0,615.125,20,37,0.5573333333333333,28,40,37,39,37
327,4369.289999999999,704.3399999999999,17,43,0.5566666666666668,40,37,37,36,44
328,4164.329999999999,655.1999999999999,17,40,0.56,35,37,36,42,39
329,4517.159999999997,802.62,13,49,0.5633333333333334,36,36,42,39,39
330,4045.75,714.875,12,43,0.5566666666666668,35,42,39,38,42
331,4706.25,299.25000000000006,28,30,0.552,40,38,37,41,40
332,3399.0,139.65,20,21,0.5553333333333333,37,33,41,40,47
333,3978.5,319.20000000000005,17,32,0.5519999999999999,33,39,40,45,34
334,3120.2,480.19999999999993,12,28,0.5406666666666667,39,39,45,33,44
335,2506.5,325.84999999999997,13,19,0.5333333333333333,39,45,33,43,51
336,3723.1,445.9,21,26,0.5359999999999999,44,32,42,51,39
337,3030.396,272.33009999999996,10,27,0.53,32,42,51,39,38
338,3926.1060000000007,208.45019999999997,15,31,0.5286666666666666,42,50,39,38,41
339,4281.330000000001,638.7989999999999,19,38,0.5266666666666666,49,36,38,40,34
340,3003.9300000000003,453.8834999999999,13,27,0.5306666666666665,36,38,38,32,48
341,4115.0,531.65,21,31,0.5259999999999999,38,38,32,46,51
342,3003.8999999999996,377.29999999999995,16,22,0.5173333333333333,37,29,45,51,39
343,2807.8,411.59999999999997,12,24,0.5093333333333333,28,45,50,39,50
344,3037.749,487.50449999999995,11,29,0.4953333333333333,45,49,38,49,50
345,3337.986000000001,638.7989999999999,7,38,0.492,49,38,49,49,53
346,3947.8679999999986,373.1930999999999,11,37,0.49466666666666664,36,48,48,51,37
347,3359.1540000000005,231.98489999999995,18,23,0.48799999999999993,48,47,51,36,48
348,2812.8000000000006,137.20000000000002,12,20,0.49,47,51,36,48,36
349,2935.2,277.83,8,27,0.49400000000000005,51,36,47,36,55
350,3648.2000000000007,318.98999999999995,12,31,0.49666666666666665,36,46,36,54,43
351,4108.521000000001,554.7465,21,33,0.49466666666666664,45,35,54,41,54
352,4039.0260000000007,655.6094999999999,15,39,0.49133333333333334,33,54,40,53,56
353,3988.446000000001,605.1779999999999,17,36,0.48733333333333345,53,39,51,54,56
354,3328.0830000000005,262.24379999999996,15,26,0.49533333333333346,39,51,52,54,53
355,3049.2,463.04999999999995,12,27,0.48799999999999993,50,52,52,52,45
356,3498.7999999999993,216.08999999999997,20,21,0.4846666666666665,52,52,48,45,55
357,3023.399999999999,257.25,11,25,0.48800000000000004,52,47,44,54,48
358,3966.981,571.5569999999999,19,34,0.49200000000000005,47,44,52,48,37
359,3673.8990000000003,272.33009999999996,18,27,0.498,43,52,47,36,40
360,3909.4440000000004,638.7989999999999,14,38,0.49733333333333346,50,47,36,39,38
361,3810.8340000000007,605.1779999999999,15,36,0.5073333333333333,47,35,38,38,45
362,3498.8,192.08000000000004,12,28,0.5106666666666667,35,36,36,45,58
363,3329.7,514.5,13,30,0.508,36,36,45,57,43
364,3571.2,463.04999999999995,18,27,0.49466666666666664,36,45,57,43,44
